origin,temp,dewpoint,humidity,precip,pressure,wind_speed,wind_dir,visib,time_hour
EWR,13.14,15.28,100,0,102.14,4.61,157.78,10,2017-10-22T22:00:00Z
EWR,12.85,15.37,100,0,102.11,4.7,155.86,10,2017-10-22T23:00:00Z
EWR,12.82,15.43,100,0,102.08,4.86,151.37,10,2017-10-23T00:00:00Z
EWR,13.08,15.5,100,0,102.05,5.19,147.67,10,2017-10-23T01:00:00Z
EWR,13.22,15.54,100,0,102.01,5.22,150.71,10,2017-10-23T02:00:00Z
EWR,13.37,15.56,100,0,101.98,5.32,158.64,10,2017-10-23T03:00:00Z
EWR,13.94,15.65,100,0,101.94,5.79,163.79,10,2017-10-23T04:00:00Z
EWR,13.86,15.69,100,0,101.9,5.59,164.43,10,2017-10-23T05:00:00Z
EWR,13.92,15.69,100,0,101.88,5.34,162.65,10,2017-10-23T06:00:00Z
EWR,16.55,16.26,98,0.04,101.88,4.84,159.78,10,2017-10-23T07:00:00Z
EWR,18.67,16.9,89.31,0.03,101.85,4.25,152.26,10,2017-10-23T08:00:00Z
EWR,20.92,16.63,76.44,0.01,101.8,5.11,153.2,10,2017-10-23T09:00:00Z
EWR,22.69,15.85,65.25,0.01,101.73,6.1,159.62,10,2017-10-23T10:00:00Z
EWR,23.69,15.15,58.75,0.01,101.63,6.9,163.35,10,2017-10-23T11:00:00Z
EWR,24.07,14.93,56.69,0.01,101.52,7.35,162.62,10,2017-10-23T12:00:00Z
EWR,23.92,14.97,57.31,0.01,101.42,7.84,162.2,10,2017-10-23T13:00:00Z
EWR,23.26,15.26,60.75,0.01,101.36,7.93,159.78,10,2017-10-23T14:00:00Z
EWR,22.43,15.87,66.38,0,101.32,7.8,156.18,10,2017-10-23T15:00:00Z
EWR,21.21,16.65,75.19,0.01,101.28,7.11,151.94,10,2017-10-23T16:00:00Z
EWR,19.49,17.37,87.44,0.01,101.26,6.55,146.23,10,2017-10-23T17:00:00Z
EWR,18.73,17.8,94.12,0.02,101.22,6.95,146.36,10,2017-10-23T18:00:00Z
EWR,18.73,17.96,95.19,0.03,101.15,7.5,149.59,10,2017-10-23T19:00:00Z
EWR,18.67,18.01,95.81,0.03,101.06,7.53,146.38,10,2017-10-23T20:00:00Z
EWR,18.65,18.01,95.94,0.04,100.96,8.08,147.4,10,2017-10-23T21:00:00Z
EWR,18.75,18.05,95.5,0.03,100.89,8.32,150.57,10,2017-10-23T22:00:00Z
EWR,18.83,18.06,95.12,0.05,100.83,8.36,151.78,10,2017-10-23T23:00:00Z
EWR,18.98,18.08,94.38,0.05,100.74,8.76,151.83,10,2017-10-24T00:00:00Z
EWR,19.17,18.1,93.38,0.04,100.64,9.07,151.89,10,2017-10-24T01:00:00Z
EWR,19.37,18.15,92.44,0.06,100.53,9.48,152.72,10,2017-10-24T02:00:00Z
EWR,19.69,18.33,91.75,0.15,100.45,10.65,159.97,10,2017-10-24T03:00:00Z
EWR,19.91,18.61,92.06,0.24,100.4,11.1,163.95,10,2017-10-24T04:00:00Z
EWR,20.12,18.79,91.88,0.21,100.35,11.69,167.11,10,2017-10-24T05:00:00Z
EWR,20.26,18.91,91.81,0.28,100.34,11.95,169.18,10,2017-10-24T06:00:00Z
EWR,20.62,19.07,90.62,0.38,100.33,11.95,170.52,10,2017-10-24T07:00:00Z
EWR,21.48,19.26,87.12,0.37,100.3,11.91,171.51,10,2017-10-24T08:00:00Z
EWR,22.37,19.45,83.44,0.42,100.26,11.81,172.09,10,2017-10-24T09:00:00Z
EWR,23.24,19.53,79.5,0.57,100.22,12.19,174.48,10,2017-10-24T10:00:00Z
EWR,23.77,19.4,76.38,0.86,100.16,12.6,176.98,10,2017-10-24T11:00:00Z
EWR,23.77,19.37,76.25,1.16,100.09,12.35,177.68,10,2017-10-24T12:00:00Z
EWR,23.23,19.46,79.19,1.32,100.03,11.43,176.12,10,2017-10-24T13:00:00Z
EWR,22.49,19.64,83.81,1.36,100,10.22,174.34,10,2017-10-24T14:00:00Z
EWR,21.7,19.77,88.75,1.32,99.99,9.03,175.58,10,2017-10-24T15:00:00Z
EWR,20.91,19.83,93.44,1.14,100.01,8.17,180.22,10,2017-10-24T16:00:00Z
EWR,20.2,19.58,96.06,1.11,100.06,7.53,186.62,10,2017-10-24T17:00:00Z
EWR,19.67,19.19,96.81,1.19,100.11,6.73,196.86,10,2017-10-24T18:00:00Z
EWR,18.94,18.58,97.56,1.04,100.14,5.41,211.79,10,2017-10-24T19:00:00Z
EWR,17.72,17.41,98.19,0.96,100.14,4.96,230.62,9,2017-10-24T20:00:00Z
EWR,16.4,15.9,97.31,0.62,100.1,4.1,251.57,10,2017-10-24T21:00:00Z
EWR,15.61,14.32,92.88,0.25,100.07,3.29,275.03,10,2017-10-24T22:00:00Z
EWR,14.8,13.11,90.56,0.15,100.05,3.61,287.77,10,2017-10-24T23:00:00Z
EWR,13.61,12.12,91.38,0.08,100.04,4.65,300.27,8,2017-10-25T00:00:00Z
EWR,12.8,11.21,90.31,0.02,100.02,5.5,312.99,6,2017-10-25T01:00:00Z
EWR,12.33,10.67,89.62,0,99.98,5.91,320.1,9,2017-10-25T02:00:00Z
EWR,11.99,10.58,91.06,0.15,99.95,5.61,324.98,7,2017-10-25T03:00:00Z
EWR,11.51,10.6,94.06,1.02,99.91,5.19,323.87,10,2017-10-25T04:00:00Z
EWR,10.88,10.42,97,0.02,100.04,2.87,303.56,10,2017-10-25T05:00:00Z
EWR,10.3,10.14,99,0.21,100.09,2.47,320.77,10,2017-10-25T06:00:00Z
EWR,11.76,10.73,93.44,0.16,100.11,2.57,315.37,10,2017-10-25T07:00:00Z
EWR,13.7,10.69,82.31,0,100.07,2.53,326.6,10,2017-10-25T08:00:00Z
EWR,16.37,9.01,62.62,0,100.04,2.32,325.99,10,2017-10-25T09:00:00Z
EWR,16.81,8.37,58.44,0.01,100.06,2.02,270,10,2017-10-25T10:00:00Z
EWR,16.28,8.51,60.88,0.01,100.12,2.31,247.34,10,2017-10-25T11:00:00Z
EWR,16.62,7.44,55.56,0.01,100,3.02,275.34,10,2017-10-25T12:00:00Z
EWR,17.91,6.25,47.25,0,99.87,3.75,291,10,2017-10-25T13:00:00Z
EWR,18.55,5.6,43.12,0,99.85,3.41,282.86,10,2017-10-25T14:00:00Z
EWR,18.37,5.26,42.56,0,99.89,3.27,270.41,9,2017-10-25T15:00:00Z
EWR,16.62,7.54,55.19,0,99.91,2.94,270.15,9,2017-10-25T16:00:00Z
EWR,13.8,6.68,62.19,0,99.9,3.39,285.93,10,2017-10-25T17:00:00Z
EWR,12.52,6.3,65.88,0,99.97,4.14,291.34,10,2017-10-25T18:00:00Z
EWR,13.02,5.94,62.38,0,99.96,5.2,303.05,10,2017-10-25T19:00:00Z
EWR,12.34,5.98,65.38,0.01,99.96,4.76,311.34,10,2017-10-25T20:00:00Z
EWR,11.64,5.87,68,0.01,99.95,4.94,314.62,10,2017-10-25T21:00:00Z
EWR,11.32,5.65,68.56,0.04,99.95,5.42,313.54,10,2017-10-25T22:00:00Z
EWR,10.99,5.55,69.62,0.01,99.9,5.75,317.75,10,2017-10-25T23:00:00Z
EWR,10.73,5.33,69.69,0,99.81,6.04,321.35,10,2017-10-26T00:00:00Z
EWR,10.58,5.19,69.69,0.01,99.8,5.85,322.87,10,2017-10-26T01:00:00Z
EWR,10.3,5.25,71.19,0.02,99.76,5.44,321.94,10,2017-10-26T02:00:00Z
EWR,10.18,5.35,72.25,0.01,99.69,5.63,321.37,10,2017-10-26T03:00:00Z
EWR,9.61,5.52,75.94,0.01,99.69,5.45,314.07,10,2017-10-26T04:00:00Z
EWR,8.93,5.65,80.12,0.02,99.73,5.97,317.44,10,2017-10-26T05:00:00Z
EWR,8.71,5.92,82.75,0.03,99.77,6.45,326,10,2017-10-26T06:00:00Z
EWR,10.15,6.26,76.88,0,99.85,6.34,328.35,10,2017-10-26T07:00:00Z
EWR,11.95,6.2,67.94,0.03,99.89,6.34,324.78,10,2017-10-26T08:00:00Z
EWR,13.4,5.97,60.81,0.08,99.91,6.37,320.77,10,2017-10-26T09:00:00Z
EWR,14.49,5.67,55.56,0.05,99.92,6.54,317.47,10,2017-10-26T10:00:00Z
EWR,15.31,5.2,51.06,0.05,99.88,6.78,314.35,10,2017-10-26T11:00:00Z
EWR,15.68,4.79,48.44,0.14,99.81,6.84,308.27,10,2017-10-26T12:00:00Z
EWR,15.62,4.54,47.81,0.19,99.81,6.77,298.69,10,2017-10-26T13:00:00Z
EWR,15.17,4.52,49.06,0.17,99.88,6.74,289.99,10,2017-10-26T14:00:00Z
EWR,14.73,4.65,51,0.07,99.97,6.53,283.27,10,2017-10-26T15:00:00Z
EWR,14.02,4.77,53.94,0.01,100.08,6.61,280.69,10,2017-10-26T16:00:00Z
EWR,12.52,4.8,59.62,0,100.19,6.99,282.2,10,2017-10-26T17:00:00Z
EWR,11.46,4.85,64.19,0,100.32,6.79,285.49,10,2017-10-26T18:00:00Z
EWR,10.59,4.89,68.06,0,100.45,6.41,288.39,10,2017-10-26T19:00:00Z
EWR,9.73,4.92,72.19,0,100.57,5.8,287.31,10,2017-10-26T20:00:00Z
EWR,8.49,5.01,78.94,0,100.67,5.35,282.05,10,2017-10-26T21:00:00Z
EWR,7.89,4.84,81.25,0,100.73,5.33,281.16,10,2017-10-26T22:00:00Z
EWR,7.34,4.53,82.44,0,100.76,5.17,283.55,10,2017-10-26T23:00:00Z
EWR,6.82,4.28,83.88,0,100.82,5.02,282.95,10,2017-10-27T00:00:00Z
EWR,6.24,4.12,86.25,0,100.88,5,281.17,10,2017-10-27T01:00:00Z
EWR,5.76,3.96,88.06,0,100.93,5.01,281.52,10,2017-10-27T02:00:00Z
EWR,5.4,3.73,88.88,0,100.99,4.87,284.48,10,2017-10-27T03:00:00Z
EWR,5.02,3.47,89.62,0,101.08,4.57,290.11,10,2017-10-27T04:00:00Z
EWR,4.8,3.26,89.81,0,101.14,4.24,293.68,10,2017-10-27T05:00:00Z
EWR,4.62,3.11,89.94,0,101.2,3.74,293.51,10,2017-10-27T06:00:00Z
EWR,6.94,3.48,78.69,0,101.26,2.63,288.38,10,2017-10-27T07:00:00Z
EWR,9.87,3.45,64.25,0,101.3,1.32,259.76,10,2017-10-27T08:00:00Z
EWR,13.27,2.67,48.62,0,101.31,2.44,239,10,2017-10-27T09:00:00Z
EWR,15.13,1.51,39.75,0,101.29,2.88,229.74,10,2017-10-27T10:00:00Z
EWR,16.2,1.08,36.06,0,101.26,3.18,219.52,10,2017-10-27T11:00:00Z
EWR,17,0.84,33.75,0,101.2,3.54,212.39,10,2017-10-27T12:00:00Z
EWR,17.48,0.76,32.56,0,101.15,3.82,207.82,10,2017-10-27T13:00:00Z
EWR,17.62,0.72,32.25,0,101.13,4.04,203.94,10,2017-10-27T14:00:00Z
EWR,17.16,0.83,33.5,0,101.13,4.25,200,10,2017-10-27T15:00:00Z
EWR,14.83,3.8,47.88,0,101.13,4.57,190.73,10,2017-10-27T16:00:00Z
EWR,11.33,4.31,62.25,0,101.16,5.79,184.88,10,2017-10-27T17:00:00Z
EWR,10.91,4.95,67.12,0,101.2,6.48,185.61,10,2017-10-27T18:00:00Z
EWR,10.62,5.91,73.06,0,101.22,6.27,187.44,10,2017-10-27T19:00:00Z
EWR,10.07,7.01,81.75,0,101.24,5.98,189.17,10,2017-10-27T20:00:00Z
EWR,9.58,8.1,90.94,0,101.22,5.73,191.65,10,2017-10-27T21:00:00Z
EWR,9.19,8.92,98.5,0,101.19,5.63,198.03,10,2017-10-27T22:00:00Z
EWR,8.76,9.34,100,0,101.15,5.53,204.18,10,2017-10-27T23:00:00Z
EWR,8.45,9.51,100,0,101.12,5.31,205.7,10,2017-10-28T00:00:00Z
EWR,8.15,9.55,100,0,101.1,5.15,203.03,10,2017-10-28T01:00:00Z
EWR,7.95,9.63,100,0,101.08,5.26,200.96,10,2017-10-28T02:00:00Z
EWR,7.78,9.73,100,0,101.08,5.37,200.89,10,2017-10-28T03:00:00Z
EWR,7.67,9.81,100,0,101.07,5.33,198.2,10,2017-10-28T04:00:00Z
EWR,7.62,9.91,100,0,101.05,5.4,193.03,10,2017-10-28T05:00:00Z
EWR,7.76,10.03,100,0,101.03,5.52,186.34,10,2017-10-28T06:00:00Z
EWR,10.44,10.22,98.81,0,101.04,4.79,181.5,10,2017-10-28T07:00:00Z
EWR,13.87,10.12,78.25,0,101.08,4.5,185.28,10,2017-10-28T08:00:00Z
EWR,16.61,8.35,58.25,0,101.08,5.76,189.85,10,2017-10-28T09:00:00Z
EWR,18.41,6.62,46.44,0,101.03,6.58,188.95,10,2017-10-28T10:00:00Z
EWR,19.57,6.17,42.12,0,100.94,7.2,187.16,10,2017-10-28T11:00:00Z
EWR,20.26,6.58,41.56,0,100.82,7.73,186.09,10,2017-10-28T12:00:00Z
EWR,20.51,7.45,43.5,0,100.72,8.08,184.49,10,2017-10-28T13:00:00Z
EWR,20.37,8.51,47.12,0,100.64,8.26,182.93,10,2017-10-28T14:00:00Z
EWR,19.78,9.76,52.94,0,100.6,8.09,180.94,10,2017-10-28T15:00:00Z
EWR,18.47,11.05,62.38,0,100.58,7.32,175.96,10,2017-10-28T16:00:00Z
EWR,16.4,12.16,76.38,0,100.6,6.82,169.98,10,2017-10-28T17:00:00Z
EWR,15.17,13.08,87.56,0,100.64,6.12,168.22,10,2017-10-28T18:00:00Z
EWR,14.5,13.76,95.44,0,100.64,5.59,167.81,10,2017-10-28T19:00:00Z
EWR,14.12,14.27,100,0.01,100.63,5.99,168.87,10,2017-10-28T20:00:00Z
EWR,14.62,14.7,100,0.02,100.62,6.68,176.65,10,2017-10-28T21:00:00Z
EWR,14.93,15.07,100,0.07,100.59,6.42,177.63,10,2017-10-28T22:00:00Z
EWR,14.76,15.32,100,0.08,100.5,6.25,168.38,10,2017-10-28T23:00:00Z
EWR,15.25,15.58,100,0.07,100.44,6.57,159.24,10,2017-10-29T00:00:00Z
